,make,id,model,year,mileage_kms,transmission,price,engine_capacity,seat_capacity,colour,power_hp,peak_torque_nm,length,width,height,fuel_tanks_litres,country
22955,Perodua,6380371,Viva,2010,77500.0,Automatic,13800.0,989.0,5.0,Blue,61.0,90.0,3575.0,1475.0,1530.0,36.0,Malaysia
22956,Honda,6430946,Accord,2015,80000.0,Automatic,82888.0,1997.0,5.0,Beige,155.0,190.0,4870.0,1850.0,1465.0,65.0,Japan
22957,Toyota,6362734,Prius,2013,107500.0,Automatic,54800.0,1798.0,5.0,White,99.0,142.0,4480.0,1745.0,1490.0,45.0,Japan
22958,BMW,6430993,330e,2017,42500.0,Automatic,168800.0,1998.0,5.0,White,184.0,290.0,4633.0,1811.0,1429.0,60.0,Germany
22959,Hyundai,6430986,i10,2009,82500.0,Automatic,8500.0,1086.0,5.0,Black,67.0,98.0,3565.0,1595.0,1540.0,35.0,Japan
22960,Mercedes-Benz,6402268,C200K,2002,87500.0,Automatic,17999.0,1998.0,5.0,Black,163.0,230.0,4526.0,1728.0,1426.0,62.0,Germany
22961,Toyota,6260435,Innova,2008,102500.0,Automatic,26666.0,1998.0,8.0,Silver,136.0,182.0,4555.0,1770.0,1755.0,55.0,Japan
22962,Perodua,6266228,Kenari,2005,107500.0,Automatic,8123.0,989.0,5.0,Black,55.0,88.0,3460.0,1500.0,1660.0,40.0,Malaysia
22963,Volkswagen,6410594,Polo,2014,47500.0,Automatic,27999.0,1598.0,5.0,Black,105.0,153.0,4384.0,1699.0,1466.0,55.0,Germany
22964,Toyota,6430650,Innova,2016,60000.0,Automatic,70800.0,1998.0,8.0,Black,136.0,182.0,4585.0,1775.0,1760.0,55.0,Japan
22965,Peugeot,6315904,3008,2012,62500.0,Automatic,20999.0,1598.0,5.0,Silver,155.0,240.0,4365.0,1837.0,1635.0,60.0,France
22966,Mercedes-Benz,6430479,B170,2009,87500.0,Automatic,27900.0,1699.0,5.0,Black,116.0,155.0,4270.0,1777.0,1603.0,54.0,Germany
22967,Honda,5383424,CR-V,2009,87500.0,Automatic,31111.0,1997.0,5.0,Black,150.0,190.0,4520.0,1820.0,1680.0,58.0,Japan
22968,Honda,5751108,CR-V,2007,102500.0,Automatic,19999.0,1998.0,5.0,Silver,212.0,190.0,4610.0,1785.0,1710.0,58.0,Japan
22969,Proton,6415928,Saga,2015,72500.0,Automatic,17800.0,1332.0,5.0,Silver,95.0,120.0,4278.0,1680.0,1520.0,40.0,Malaysia
22970,Toyota,6347573,Sienta,2018,27500.0,Automatic,72800.0,1496.0,7.0,Grey,107.0,143.0,4235.0,1695.0,1695.0,42.0,Japan
22971,Toyota,6380304,Corolla Altis,2013,57500.0,Automatic,47666.0,1798.0,5.0,White,140.0,173.0,4540.0,1760.0,1465.0,55.0,Japan
22972,MINI,6430350,5 Door,2015,37500.0,Automatic,129000.0,1998.0,5.0,Blue,192.0,280.0,4005.0,1727.0,1425.0,44.0,UK
22973,Lexus,6427907,NX200t,2015,92500.0,Automatic,175000.0,1998.0,5.0,Grey,238.0,350.0,4630.0,1845.0,1630.0,60.0,Japan
22974,Toyota,6318973,Alphard,2008,117500.0,Automatic,82800.0,3456.0,7.0,Black,280.0,344.0,4850.0,1830.0,1890.0,65.0,Japan
22975,Mazda,6424742,CX-5,2015,62500.0,Automatic,68888.0,1998.0,5.0,Grey,155.0,200.0,4555.0,1840.0,1670.0,56.0,Japan
22976,Audi,6084493,A5,2013,55000.0,Automatic,105000.0,1984.0,4.0,White,211.0,350.0,4625.0,1854.0,1372.0,55.0,Germany
22977,Mercedes-Benz,6366324,C350 e,2017,37500.0,Automatic,168888.0,1991.0,5.0,White,211.0,350.0,4686.0,1810.0,1442.0,55.0,Germany
22978,Mercedes-Benz,6353899,C300,2018,17000.0,Automatic,245888.0,1991.0,5.0,White,258.0,370.0,4686.0,1810.0,1442.0,55.0,Germany
22979,BMW,6429595,428i,2015,67500.0,Automatic,168800.0,1997.0,4.0,Grey,245.0,350.0,4638.0,1825.0,1377.0,60.0,Germany
22980,Porsche,6096707,Panamera,2009,72500.0,Automatic,158800.0,4806.0,4.0,Grey,405.0,500.0,4970.0,1931.0,1418.0,55.0,Germany
22981,Mercedes-Benz,6429501,CLA180,2017,47500.0,Automatic,163888.0,1595.0,5.0,White,122.0,200.0,4640.0,1777.0,1438.0,50.0,Germany
22982,Mercedes-Benz,6429532,E300,2016,127500.0,Automatic,116888.0,2143.0,5.0,Black,204.0,500.0,4879.0,1854.0,1474.0,80.0,Germany
22983,BMW,6429555,X3,2014,82500.0,Automatic,93888.0,1997.0,5.0,Black,184.0,270.0,4648.0,1881.0,1675.0,67.0,Germany
22984,Perodua,6429574,Myvi,2008,72500.0,Automatic,15999.0,1298.0,5.0,Black,87.0,116.0,3750.0,1665.0,1550.0,40.0,Malaysia
22985,Toyota,6429545,Vios,2008,87500.0,Automatic,26999.0,1497.0,5.0,Silver,109.0,141.0,4300.0,1700.0,1460.0,42.0,Japan
22986,Toyota,6429518,Vios,2008,92500.0,Automatic,26999.0,1497.0,5.0,Black,109.0,141.0,4300.0,1700.0,1460.0,42.0,Japan
22987,Proton,6384932,Saga,2016,40000.0,Manual,16888.0,1332.0,5.0,Red,95.0,120.0,4278.0,1680.0,1520.0,40.0,Malaysia
22988,Perodua,6429495,Myvi,2012,77500.0,Manual,19999.0,1298.0,5.0,White,91.0,117.0,3690.0,1665.0,1545.0,40.0,Malaysia
22989,Proton,6429464,Persona,2010,87500.0,Automatic,14999.0,1597.0,5.0,Grey,111.0,148.0,4477.0,1725.0,1438.0,50.0,Malaysia
22990,Toyota,6260992,Vios,2014,82500.0,Automatic,46800.0,1497.0,5.0,Unknown,109.0,141.0,4410.0,1700.0,1475.0,42.0,Japan
22991,Honda,6423614,Jazz,2016,37500.0,Automatic,49800.0,1497.0,5.0,Grey,120.0,145.0,3955.0,1694.0,1524.0,40.0,Japan
22992,BMW,6254599,328i,2015,42500.0,Automatic,149800.0,1997.0,5.0,White,245.0,350.0,4624.0,1811.0,1429.0,60.0,Germany
22993,Toyota,6429385,Land Cruiser,2011,92500.0,Automatic,198000.0,4608.0,8.0,White,318.0,460.0,4950.0,1970.0,1915.0,55.0,Japan
22994,Audi,6413797,A8,2015,72500.0,Automatic,209800.0,2995.0,4.0,Silver,310.0,440.0,5265.0,1949.0,1471.0,82.0,Germany
22995,Perodua,6145013,Myvi,2012,102500.0,Automatic,24800.0,1298.0,5.0,White,91.0,117.0,3690.0,1665.0,1545.0,40.0,Malaysia
22996,BMW,6399904,316i,2013,62500.0,Automatic,84800.0,1598.0,5.0,White,136.0,220.0,4624.0,1811.0,1429.0,60.0,Germany
22997,Toyota,6412037,Camry,2009,87500.0,Automatic,49800.0,2362.0,5.0,White,167.0,224.0,4825.0,1820.0,1470.0,70.0,Japan
22998,Toyota,6418838,Hiace,2011,80000.0,Manual,64800.0,2494.0,11.0,White,102.0,260.0,2930.0,1545.0,1565.0,70.0,Japan
22999,Toyota,6424842,Harrier,1998,120000.0,Automatic,14500.0,2163.0,5.0,White,140.0,191.0,4575.0,1816.0,1669.0,55.0,Japan
23000,BMW,6425578,325i,2006,100000.0,Automatic,24800.0,2497.0,5.0,Brown,218.0,250.0,4520.0,1817.0,1421.0,60.0,Germany
23001,BMW,6427603,X5,2007,100000.0,Automatic,45800.0,2993.0,5.0,Bronze,218.0,500.0,4854.0,1933.0,1766.0,85.0,Germany
23002,Ferrari,6237774,458 Italia,2012,7500.0,Automatic,1090000.0,4497.0,2.0,Yellow,570.0,540.0,4527.0,1937.0,1213.0,86.0,Italy
23003,Perodua,6402560,Myvi,2018,25000.0,Automatic,44800.0,1496.0,5.0,Red,103.0,136.0,3895.0,1735.0,1515.0,36.0,Malaysia
23004,Honda,6402780,City,2011,82500.0,Automatic,41800.0,1497.0,5.0,Silver,120.0,145.0,4395.0,1695.0,1470.0,42.0,Japan
23005,Lexus,6291458,IS250,2013,82500.0,Automatic,139800.0,2499.0,5.0,Silver,208.0,252.0,4665.0,1810.0,1430.0,66.0,Japan
23006,Hyundai,6424546,Avante,2010,97500.0,Automatic,13888.0,1975.0,4.0,Silver,143.0,186.0,4505.0,1775.0,1490.0,53.0,Japan
23007,Perodua,6402797,Alza,2014,57500.0,Automatic,44800.0,1495.0,7.0,Red,103.0,136.0,4270.0,1695.0,1620.0,42.0,Malaysia
23008,Volkswagen,6352132,Golf,2013,82500.0,Automatic,57899.0,1395.0,5.0,Silver,140.0,250.0,4255.0,1799.0,1452.0,50.0,Germany
23009,BMW,6374295,530i,2017,47500.0,Automatic,256333.0,1998.0,5.0,Grey,252.0,350.0,4936.0,1868.0,1479.0,68.0,Germany
23010,MINI,6321740,Countryman,2011,82500.0,Automatic,83333.0,1598.0,5.0,Silver,184.0,240.0,4110.0,1789.0,1561.0,47.0,UK
23011,Toyota,6322761,Corolla Altis,2010,82500.0,Automatic,34333.0,1794.0,5.0,Black,132.0,170.0,4540.0,1760.0,1465.0,55.0,Japan
23012,Mercedes-Benz,6288287,CLS350,2006,82500.0,Automatic,32333.0,3498.0,4.0,Silver,370.0,350.0,4913.0,1873.0,1390.0,80.0,Germany
23013,Mercedes-Benz,6168887,CLS350,2006,97500.0,Automatic,36333.0,3498.0,4.0,Black,370.0,350.0,4913.0,1873.0,1390.0,80.0,Germany
23014,BMW,6428341,330e,2017,17500.0,Automatic,154800.0,1998.0,5.0,Grey,184.0,290.0,4633.0,1811.0,1429.0,60.0,Germany
23015,Proton,5698575,Saga,2013,67500.0,Manual,14800.0,1332.0,5.0,White,95.0,120.0,4278.0,1680.0,1520.0,40.0,Malaysia
23016,BMW,6318453,730Li,2011,102500.0,Automatic,88800.0,2996.0,5.0,White,258.0,310.0,5212.0,1902.0,1478.0,82.0,Germany
23017,Toyota,5431977,Alphard,2010,77500.0,Automatic,93000.0,3456.0,7.0,White,280.0,344.0,4865.0,1840.0,1900.0,65.0,Japan
23018,Honda,6427756,HR-V,2015,57500.0,Automatic,66800.0,1799.0,5.0,White,143.0,172.0,4294.0,1772.0,1605.0,50.0,Japan
23019,Porsche,6233966,Cayenne,2008,62500.0,Automatic,75500.0,3598.0,5.0,Black,290.0,385.0,4792.0,1928.0,1699.0,100.0,Germany
23020,Toyota,6427291,Camry,2017,22500.0,Automatic,123800.0,1998.0,5.0,Black,167.0,199.0,4850.0,1825.0,1470.0,70.0,Japan
23021,Toyota,6425016,Avanza,2014,67500.0,Automatic,43000.0,1495.0,7.0,Silver,103.0,136.0,4150.0,1600.0,1695.0,45.0,Japan
23022,Kia,6427296,Sportage,2014,52500.0,Automatic,53800.0,1998.0,5.0,White,166.0,197.0,4350.0,1800.0,1695.0,55.0,Japan
23023,Kia,6427300,Optima K5,2012,67500.0,Automatic,55800.0,1998.0,5.0,White,165.0,198.0,4856.0,1835.0,1455.0,70.0,Japan
23024,Mazda,6427352,3,2016,32500.0,Automatic,73800.0,1998.0,5.0,Grey,165.0,210.0,4460.0,1795.0,1465.0,51.0,Japan
23025,Perodua,6427353,Myvi,2013,62500.0,Automatic,28800.0,1495.0,5.0,White,103.0,136.0,3685.0,1665.0,1545.0,40.0,Malaysia
23026,Perodua,6427354,Myvi,2011,82500.0,Automatic,26800.0,1495.0,5.0,White,103.0,136.0,3685.0,1665.0,1545.0,40.0,Malaysia
23027,Volkswagen,5955934,EOS,2011,77500.0,Automatic,68888.0,1984.0,5.0,White,211.0,280.0,4423.0,1791.0,1444.0,55.0,Germany
23028,Honda,6425018,Accord,2007,122500.0,Automatic,28000.0,1998.0,5.0,Gold,204.0,186.0,4830.0,1820.0,1455.0,65.0,Japan
23029,Honda,6425022,Accord,2008,122500.0,Automatic,39000.0,1997.0,5.0,Black,156.0,189.0,4945.0,1845.0,1475.0,70.0,Japan
23030,Mazda,6425026,CX-5,2012,92500.0,Automatic,75000.0,1998.0,5.0,Grey,155.0,200.0,4555.0,1840.0,1670.0,56.0,Japan
23031,Perodua,6425027,Alza,2011,102500.0,Automatic,27800.0,1495.0,7.0,White,103.0,136.0,4205.0,1695.0,1620.0,42.0,Malaysia
23032,Volkswagen,6276959,Vento,2019,2500.0,Automatic,64600.0,1598.0,5.0,White,105.0,153.0,4384.0,1699.0,1465.0,55.0,Germany
23033,Proton,6427343,Exora,2012,107500.0,Automatic,27800.0,1561.0,7.0,Bronze,140.0,205.0,4592.0,1809.0,1691.0,55.0,Malaysia
23034,Honda,6419653,Jazz,2006,102500.0,Automatic,21999.0,1497.0,5.0,Black,90.0,131.0,4310.0,1690.0,1485.0,42.0,Japan
23035,Perodua,6419699,Alza,2012,92500.0,Automatic,26999.0,1495.0,7.0,White,103.0,136.0,4205.0,1695.0,1620.0,42.0,Malaysia
23036,Mercedes-Benz,6331809,CLA200,2016,87500.0,Automatic,134999.0,1595.0,5.0,Black,156.0,250.0,4630.0,1777.0,1432.0,50.0,Germany
23037,Mercedes-Benz,6427311,GLC250,2016,18000.0,Automatic,228800.0,1991.0,5.0,Black,211.0,350.0,4656.0,1890.0,1639.0,66.0,Germany
23038,Proton,6117748,Preve,2014,57500.0,Automatic,27800.0,1597.0,5.0,Blue,109.0,150.0,4543.0,1786.0,1524.0,50.0,Malaysia
23039,Toyota,6129161,Corolla Altis,2003,77500.0,Manual,13800.0,1598.0,5.0,Silver,110.0,146.0,4530.0,1705.0,1480.0,55.0,Japan
23040,Perodua,6160007,Myvi,2014,52500.0,Automatic,28800.0,1495.0,5.0,Purple,103.0,136.0,3685.0,1665.0,1545.0,40.0,Malaysia
23041,Toyota,6260242,Fortuner,2009,92500.0,Automatic,39900.0,2694.0,7.0,Black,160.0,241.0,4695.0,1540.0,1850.0,65.0,Japan
23042,Mercedes-Benz,6410761,GLA45 AMG,2014,36000.0,Automatic,219000.0,1991.0,5.0,Black,360.0,450.0,4417.0,1804.0,1494.0,56.0,Germany
23043,Audi,6378878,A4,2011,82500.0,Automatic,55800.0,1984.0,5.0,White,213.0,350.0,4703.0,1826.0,1427.0,55.0,Germany
23044,Toyota,6336197,Vios,2009,102500.0,Automatic,32800.0,1497.0,5.0,Blue,109.0,141.0,4300.0,1700.0,1460.0,42.0,Japan
23045,Toyota,6336194,Wish,2011,82500.0,Automatic,69800.0,1797.0,7.0,White,143.0,173.0,4600.0,1720.0,1590.0,60.0,Japan
23046,Honda,6334989,CR-Z,2012,72500.0,Automatic,49800.0,1496.0,4.0,Grey,124.0,167.0,4080.0,1740.0,1395.0,40.0,Japan
23047,Toyota,6335236,Vellfire,2010,92500.0,Automatic,116800.0,2362.0,7.0,Black,170.0,224.0,4865.0,1840.0,1900.0,65.0,Japan
23048,Perodua,6336183,Myvi,2012,77500.0,Automatic,26800.0,1495.0,5.0,Yellow,103.0,136.0,3685.0,1665.0,1545.0,40.0,Malaysia
23049,Toyota,6334962,Estima,2004,152500.0,Automatic,38900.0,2362.0,7.0,White,160.0,221.0,4770.0,1790.0,1770.0,70.0,Japan
23050,Honda,6235756,City,2016,42500.0,Automatic,50800.0,1497.0,5.0,Black,120.0,145.0,4440.0,1695.0,1477.0,40.0,Japan
23051,Toyota,6217144,Wish,2005,97500.0,Automatic,34800.0,1794.0,7.0,Silver,179.0,170.0,4550.0,1695.0,1590.0,60.0,Japan
23052,Toyota,6236471,Vios,2009,82500.0,Automatic,23888.0,1497.0,5.0,Silver,109.0,141.0,4300.0,1700.0,1460.0,42.0,Japan
23053,Nissan,6424723,X-Trail,2015,40000.0,Automatic,69800.0,1997.0,7.0,Bronze,144.0,200.0,4640.0,1820.0,1715.0,60.0,Japan
23054,Nissan,6424752,Teana,2014,50000.0,Automatic,60800.0,1997.0,5.0,Silver,136.0,190.0,4885.0,1830.0,1485.0,65.0,Japan
23055,BMW,6424794,523i,2007,100000.0,Automatic,29500.0,2497.0,5.0,Black,190.0,230.0,4841.0,1846.0,1468.0,70.0,Germany
23056,Nissan,6424859,Serena,2013,60000.0,Automatic,35800.0,1998.0,7.0,Silver,131.0,172.0,4520.0,1695.0,1825.0,60.0,Japan
23057,Ford,6424697,Ranger,2014,50000.0,Automatic,49800.0,2198.0,5.0,Silver,150.0,375.0,5359.0,1850.0,1815.0,80.0,USA
23058,Toyota,6417513,Vellfire,2013,90000.0,Automatic,152000.0,3456.0,7.0,White,280.0,344.0,4870.0,1830.0,1890.0,65.0,Japan
23059,Perodua,6426624,Myvi,2017,47500.0,Automatic,38888.0,1495.0,5.0,Red,103.0,136.0,3685.0,1665.0,1570.0,40.0,Malaysia
23060,Toyota,6426569,Vios,2008,92500.0,Automatic,27999.0,1497.0,5.0,White,109.0,141.0,4300.0,1700.0,1460.0,42.0,Japan
23061,Suzuki,6426511,Swift,2005,97500.0,Automatic,16999.0,1490.0,5.0,Orange,101.0,133.0,3695.0,1690.0,1690.0,43.0,Japan
23062,Mercedes-Benz,6409771,CLA200,2016,67500.0,Automatic,141880.0,1595.0,5.0,Grey,156.0,250.0,4630.0,1777.0,1432.0,50.0,Germany
23063,Kia,6426475,Forte,2011,97500.0,Automatic,24999.0,1591.0,5.0,Grey,124.0,156.0,4530.0,1775.0,1460.0,52.0,Japan
23064,Proton,6409966,Saga,2012,82500.0,Automatic,18800.0,1597.0,5.0,White,109.0,150.0,4278.0,1680.0,1520.0,40.0,Malaysia
23065,Honda,6211768,City,2015,62500.0,Automatic,49800.0,1497.0,5.0,White,120.0,145.0,4440.0,1695.0,1477.0,40.0,Japan
23066,Honda,6426118,Accord,2017,30000.0,Automatic,116800.0,1997.0,5.0,Unknown,211.0,190.0,4935.0,1850.0,1465.0,65.0,Japan
23067,Audi,6348389,A6,2013,67500.0,Automatic,68800.0,1984.0,5.0,Black,213.0,350.0,4915.0,1874.0,1455.0,73.0,Germany
23068,Nissan,6426094,Livina X-Gear,2015,80000.0,Automatic,41800.0,1598.0,5.0,Silver,105.0,150.0,4310.0,1735.0,1630.0,52.0,Japan
23069,Mercedes-Benz,6227966,E250 CGI,2011,82500.0,Automatic,88888.0,1796.0,5.0,Grey,204.0,310.0,4868.0,2071.0,1471.0,80.0,Germany
23070,Mercedes-Benz,6375075,C200,2016,37500.0,Automatic,152888.0,1991.0,5.0,Grey,184.0,300.0,4686.0,1810.0,1442.0,66.0,Germany
23071,Mercedes-Benz,6421429,A200,2016,57500.0,Automatic,106888.0,1595.0,5.0,Black,156.0,250.0,4292.0,1780.0,1433.0,50.0,Germany
23072,Mercedes-Benz,6231293,CLA200,2015,42500.0,Automatic,133888.0,1595.0,5.0,Purple,156.0,250.0,4630.0,1777.0,1432.0,50.0,Germany
23073,Toyota,6417595,Vios,2010,97500.0,Automatic,27999.0,1497.0,5.0,White,109.0,141.0,4300.0,1700.0,1460.0,42.0,Japan
23074,BMW,6365526,328i,2014,112500.0,Automatic,96888.0,1997.0,5.0,White,245.0,350.0,4624.0,1811.0,1429.0,60.0,Germany
23075,Honda,6333387,Accord,2017,72500.0,Automatic,85888.0,1997.0,5.0,Grey,211.0,190.0,4935.0,1850.0,1465.0,65.0,Japan
23076,Toyota,6417693,Estima,2009,167500.0,Automatic,86999.0,2362.0,7.0,Silver,170.0,223.0,4795.0,1800.0,1745.0,65.0,Japan
23077,Honda,6404924,City,2003,122500.0,Automatic,12900.0,1497.0,5.0,Gold,90.0,131.0,4310.0,1690.0,1485.0,42.0,Japan
23078,Chevrolet,6425696,Cruze,2012,187500.0,Automatic,26888.0,1796.0,5.0,Black,190.0,176.0,4597.0,1788.0,1477.0,60.0,USA
23079,Volkswagen,6425649,Beetle,2018,2500.0,Automatic,139500.0,1197.0,4.0,Orange,105.0,175.0,4278.0,1808.0,1486.0,55.0,Germany
23080,Volkswagen,6387536,Beetle,2018,2500.0,Automatic,139500.0,1197.0,4.0,Orange,105.0,175.0,4278.0,1808.0,1486.0,55.0,Germany
23081,Toyota,6342298,Camry,2007,107500.0,Automatic,35800.0,2362.0,5.0,Silver,167.0,224.0,4825.0,1820.0,1470.0,70.0,Japan
23082,Nissan,6424530,X-Trail,2009,102500.0,Automatic,23888.0,2488.0,5.0,Silver,179.0,245.0,4510.0,1765.0,1675.0,60.0,Japan
23083,Isuzu,6424578,D-Max,2013,92500.0,Automatic,41888.0,2999.0,5.0,Silver,136.0,294.0,5030.0,1800.0,1735.0,76.0,Japan
23084,Hyundai,6424553,Elantra,2002,122500.0,Automatic,4888.0,1795.0,5.0,Gold,132.0,165.0,4495.0,1720.0,1425.0,55.0,Japan
23085,Honda,6359976,City,2015,57500.0,Automatic,49800.0,1497.0,5.0,Grey,120.0,145.0,4440.0,1695.0,1477.0,40.0,Japan
23086,BMW,6132604,320i,2016,97500.0,Automatic,135800.0,1998.0,5.0,Grey,184.0,290.0,4633.0,1811.0,1429.0,60.0,Germany
23087,Mazda,6425166,CX-5,2014,137500.0,Automatic,75800.0,2488.0,5.0,Grey,185.0,250.0,4555.0,1840.0,1670.0,56.0,Japan
23088,BMW,6425124,528i,2013,80000.0,Automatic,152000.0,1997.0,5.0,Black,245.0,350.0,4907.0,1860.0,1462.0,70.0,Germany
23089,BMW,6425060,530e,2018,9000.0,Automatic,248800.0,1998.0,5.0,Black,184.0,290.0,4936.0,1868.0,1483.0,46.0,Germany
23090,Nissan,6425025,Grand Livina,2014,72500.0,Automatic,50800.0,1798.0,7.0,Silver,126.0,174.0,4485.0,1700.0,1590.0,52.0,Japan
23091,Toyota,6246301,Vios,2010,92500.0,Automatic,29800.0,1497.0,5.0,Silver,109.0,141.0,4300.0,1700.0,1460.0,42.0,Japan
23092,Nissan,6328359,Teana,2011,92500.0,Automatic,42000.0,2496.0,5.0,Silver,182.0,228.0,4850.0,1795.0,1480.0,70.0,Japan
23093,MINI,6352837,5 Door,2014,72500.0,Automatic,89800.0,1998.0,5.0,Yellow,192.0,280.0,4005.0,1727.0,1425.0,44.0,UK
23094,Mercedes-Benz,6424818,GLE450,2016,34663.0,Automatic,445000.0,2996.0,5.0,Red,367.0,520.0,4900.0,2003.0,1700.0,93.0,Germany
23095,Proton,6383397,Saga,2011,82500.0,Automatic,17900.0,1332.0,5.0,White,95.0,120.0,4278.0,1680.0,1520.0,40.0,Malaysia
23096,Proton,6383395,Saga,2011,87500.0,Automatic,15800.0,1332.0,5.0,Blue,95.0,120.0,4278.0,1680.0,1520.0,40.0,Malaysia
23097,Toyota,6383396,Vios,2003,102500.0,Automatic,18900.0,1496.0,5.0,Silver,109.0,142.0,4285.0,1695.0,1435.0,45.0,Japan
23098,Nissan,6405321,Grand Livina,2012,97500.0,Automatic,34000.0,1598.0,7.0,Grey,105.0,150.0,4420.0,1690.0,1590.0,52.0,Japan
23099,Toyota,6417817,Vios,2016,52500.0,Automatic,55800.0,1497.0,5.0,Silver,109.0,141.0,4410.0,1700.0,1475.0,42.0,Japan
23100,Perodua,6257780,Axia,2016,32500.0,Automatic,26800.0,998.0,5.0,Blue,67.0,90.0,3640.0,1620.0,1510.0,33.0,Malaysia
23101,Toyota,6257765,Innova,2017,22500.0,Automatic,92800.0,1998.0,8.0,Silver,139.0,183.0,4735.0,1830.0,1795.0,55.0,Japan
23102,Perodua,6396435,Viva,2010,87500.0,Automatic,12800.0,989.0,5.0,Black,61.0,90.0,3575.0,1475.0,1530.0,36.0,Malaysia
23103,Lexus,6380131,CT200h,2012,102500.0,Automatic,61999.0,1798.0,5.0,White,99.0,142.0,4320.0,1765.0,1430.0,55.0,Japan
23104,Volkswagen,6338064,Tiguan,2012,72500.0,Automatic,50800.0,1984.0,5.0,Silver,211.0,280.0,4426.0,1809.0,1703.0,64.0,Germany
23105,Volkswagen,6298465,Tiguan,2013,92500.0,Automatic,55800.0,1984.0,5.0,White,211.0,280.0,4426.0,1809.0,1703.0,64.0,Germany
23106,Mazda,6227494,3,2013,62500.0,Automatic,40800.0,1999.0,5.0,Blue,147.0,182.0,4580.0,1755.0,1470.0,55.0,Japan
23107,Mitsubishi,6375191,Triton,2012,87500.0,Automatic,44800.0,2477.0,5.0,Black,136.0,314.0,5100.0,1800.0,1795.0,75.0,Japan
23108,BMW,6382600,X5,2017,32500.0,Automatic,260000.0,1997.0,5.0,Grey,245.0,350.0,4886.0,1938.0,1762.0,85.0,Germany
23109,BMW,6409695,118i,2018,12000.0,Automatic,143000.0,1499.0,5.0,Black,136.0,220.0,4329.0,1765.0,1440.0,52.0,Germany
23110,Land Rover,6409550,Range Rover Evoque,2016,23000.0,Automatic,280000.0,1999.0,5.0,Grey,241.0,340.0,4370.0,2090.0,1635.0,68.0,UK
23111,BMW,6157444,218i,2016,67500.0,Automatic,77888.0,1499.0,5.0,Bronze,136.0,220.0,4342.0,1800.0,1586.0,51.0,Germany
23112,Kia,6421209,Sportage,2017,32500.0,Automatic,73888.0,1999.0,5.0,Blue,155.0,192.0,4480.0,1855.0,1635.0,62.0,Japan
23113,MINI,6424079,5 Door,2015,42500.0,Automatic,129000.0,1998.0,5.0,Blue,192.0,280.0,4005.0,1727.0,1425.0,44.0,UK
23114,Lexus,6424062,NX200t,2015,92500.0,Automatic,175000.0,1998.0,5.0,Grey,238.0,350.0,4630.0,1845.0,1630.0,60.0,Japan
23115,BMW,6401708,118i,2018,17500.0,Automatic,138800.0,1499.0,5.0,White,136.0,220.0,4329.0,1765.0,1440.0,52.0,Germany
23116,BMW,6423699,740Le,2017,16500.0,Automatic,325000.0,1998.0,5.0,Black,258.0,400.0,5238.0,1902.0,1479.0,78.0,Germany
23117,BMW,6423562,120i,2015,56000.0,Automatic,112800.0,1598.0,5.0,White,177.0,250.0,4329.0,1765.0,1440.0,52.0,Germany
23118,BMW,6409125,i8,2016,7500.0,Automatic,488000.0,1499.0,4.0,White,231.0,320.0,4689.0,1942.0,1298.0,55.0,Germany
23119,Mitsubishi,6059910,Lancer,2009,62500.0,Automatic,42888.0,1998.0,5.0,White,155.0,199.0,4570.0,1760.0,1490.0,59.0,Japan
23120,Toyota,6399696,Vellfire,2009,132500.0,Automatic,98888.0,2362.0,7.0,Black,170.0,224.0,4865.0,1840.0,1900.0,65.0,Japan
23121,Nissan,6423399,NV350 Urvan,2014,52500.0,Manual,82800.0,2488.0,14.0,White,129.0,356.0,5080.0,1695.0,2285.0,65.0,Japan
23122,Honda,6245341,CR-V,2014,67500.0,Automatic,80888.0,2354.0,5.0,Black,190.0,222.0,4545.0,1820.0,1685.0,58.0,Japan
23123,Hyundai,6294984,i10,2014,52500.0,Automatic,17800.0,1248.0,5.0,White,87.0,120.0,3565.0,1595.0,1540.0,35.0,Japan
23124,Toyota,6423313,Camry,2016,75824.0,Automatic,112000.0,1998.0,5.0,Black,167.0,199.0,4850.0,1825.0,1470.0,70.0,Japan
23125,Hyundai,6347430,Sonata,2011,92500.0,Automatic,34800.0,1998.0,5.0,White,166.0,197.0,4821.0,1834.0,1471.0,70.0,Japan
23126,Mercedes-Benz,6157368,E300,2018,7500.0,Automatic,318888.0,1991.0,5.0,Grey,245.0,370.0,4923.0,1852.0,1468.0,66.0,Germany
23127,Mercedes-Benz,6422841,A200,2016,62500.0,Automatic,106888.0,1595.0,5.0,Black,156.0,250.0,4292.0,1780.0,1433.0,50.0,Germany
23128,Perodua,6352810,Myvi,2010,87500.0,Manual,16800.0,1298.0,5.0,Black,87.0,116.0,3720.0,1665.0,1550.0,40.0,Malaysia
23129,Perodua,6352828,Axia,2015,42500.0,Automatic,24800.0,998.0,5.0,Silver,67.0,90.0,3640.0,1620.0,1510.0,33.0,Malaysia
23130,Mercedes-Benz,6352832,B170,2007,122500.0,Automatic,26800.0,1699.0,5.0,Grey,116.0,155.0,4270.0,1777.0,1603.0,54.0,Germany
23131,BMW,6423209,328i,2012,70000.0,Automatic,115000.0,1997.0,5.0,Blue,245.0,350.0,4624.0,1811.0,1429.0,60.0,Germany
