link,Engine Capacity,Seat Capacity,Colour
https://www.carlist.my/used-cars/2011-audi-a1-1-4-tfsi-a-s-tronic-turbo-petrol-local-cbu-s-line-high-spec-brand-new-by-audi-malaysia/6654429,1390 cc,4,Silver
https://www.carlist.my/used-cars/2014-bmw-520i-2-0-sedan/6570435,1997 cc,5,Brown
https://www.carlist.my/used-cars/2014-bmw-528i-2-0-m-sport/6491464,1997 cc,5,Black
https://www.carlist.my/used-cars/2014-bmw-328i-2-0-m-sport/6560785,1997 cc,5,Grey
https://www.carlist.my/used-cars/2011-bmw-x6-3-0-xdrive35i-suv/6491625,2979 cc,4,White
https://www.carlist.my/used-cars/2011-audi-a4-1-8-tfsi-s-line-sedan/6474331,1798 cc,5,Silver
https://www.carlist.my/used-cars/2014-mercedes-benz-a250-amg-a-w176-7g-dct-original-full-amg-super-high-spec-brand-new-by-mercedes-c-c-penang-mileage-52k-km/6654326,1991 cc,5,White
https://www.carlist.my/used-cars/2012-mercedes-benz-e250-cgi-a-w212-avantgarde-7g-tronic-blueefcy-ckd-local-high-spec-by-mercedes-benz-malaysia/6653822,1796 cc,5,Silver
https://www.carlist.my/used-cars/2016-perodua-myvi-a-1-5-se-best-deal/6636154,1495 cc,5,Silver
https://www.carlist.my/used-cars/2015-perodua-myvi-a-1-3-x-best-deal/6636148,1298 cc,5,Red
https://www.carlist.my/used-cars/2011-toyota-vios-a-1-5-g-limited/6636702,1497 cc,5,Silver
https://www.carlist.my/used-cars/2011-toyota-vios-a-1-5-g-limited/6636145,1497 cc,5,Silver
https://www.carlist.my/used-cars/2010-toyota-vellfire-a-3-5-z-well-maintained/6636131,3456 cc,7,Black
https://www.carlist.my/used-cars/2010-perodua-myvi-a-1-3-ezi/6591057,1298 cc,5,Silver
https://www.carlist.my/used-cars/2016-perodua-myvi-a-1-5-advance/6591055,1495 cc,5,Silver
https://www.carlist.my/used-cars/2013-perodua-myvi-a-1-3-ezi/6591054,1298 cc,5,Purple
https://www.carlist.my/used-cars/2007-honda-city-1-5-i-dsi-sedan-well-maintained/6345712,1497 cc,5,White
https://www.carlist.my/used-cars/2012-honda-civic-a-1-8-s-i-vtec-well-maintained/6500230,1798 cc,5,White
https://www.carlist.my/used-cars/2009-bmw-325i-2-5-sports-sedan/6637041,2497 cc,5,White
https://www.carlist.my/used-cars/2008-toyota-wish-1-8-base-spec-mpv/6254422,1794 cc,7,Grey
https://www.carlist.my/used-cars/2011-toyota-corolla-altis-2-0-v-sedan/6594425,1987 cc,5,White
https://www.carlist.my/used-cars/2016-honda-jazz-1-5-v-i-vtec-hatchback/6546978,1497 cc,5,Red
https://www.carlist.my/used-cars/2012-toyota-vios-1-5-g-limited-sedan/6392564,1497 cc,5,Grey
https://www.carlist.my/used-cars/2010-toyota-vios-1-5-e-sedan/6546988,1497 cc,5,Black
https://www.carlist.my/used-cars/2010-mercedes-benz-c200-cgi-1-8-avantgarde-sedan-one-vip-owner-local-ckd-like-new-promotion-10/6597728,1796 cc,5,Grey
https://www.carlist.my/used-cars/2012-mercedes-benz-c200-cgi-1-8-sedan-one-owner-local-ckd-tip-top-condition-12/6604961,1796 cc,5,Silver
https://www.carlist.my/used-cars/2012-honda-city-1-5-e-i-vtec-sedan-tiptop-condition-1-owner-two-digit-number-plate-47/6526850,1497 cc,5,Grey
https://www.carlist.my/used-cars/2009-toyota-vios-1-5-s-a-trd-sportivo-tip-top-condition-facelift-promotion-09/5952807,1497 cc,5,Black
https://www.carlist.my/used-cars/2013-bmw-320d-2-0-sport-line-sedan-local-one-owner-full-service-record-promotion-13/6545984,1995 cc,5,White
https://www.carlist.my/used-cars/2007-bmw-330ci-coupe-3-0-sedan-tiptop-like-new-good-condition/6143677,2979 cc,5,Blue
https://www.carlist.my/used-cars/2014-bmw-320i-2-0-sport-line-sedan-low-mileage-full-service-record-tiptop-condition-1-owner/6489946,1997 cc,5,Black
https://www.carlist.my/used-cars/1999-mercedes-benz-e240-2-4-a-tip-top-condition-e200-c200-promotion-99/6037998,2398 cc,5,Gold
https://www.carlist.my/used-cars/2007-mercedes-benz-e200k-1-8-sedan-e200-facelift-local-tiptop-condition-07/6431690,1796 cc,5,Silver
https://www.carlist.my/used-cars/2010-land-rover-range-rover-sport-5-0-supercharged-autobiography-suv-vvip-owner-tip-top-condition-10/6651463,5000 cc,5,Brown
https://www.carlist.my/used-cars/2011-nissan-navara-2-5-se-m-pickup-truck-tiptop-low-mileage-4x4/6195199,2488 cc,5,Silver
https://www.carlist.my/used-cars/2008-toyota-estima-2-4-a-aeras-mpv-one-owner-reg-2013/6616140,2362 cc,7,White
https://www.carlist.my/used-cars/2010-mercedes-benz-e200-cgi-1-8-elegance-sedan-tip-top-condition/6085986,1796 cc,5,White
https://www.carlist.my/used-cars/2011-mercedes-benz-c250-cgi-1-8-avantgarde-sedan-tip-top-condition/4370035,1796 cc,5,Silver
https://www.carlist.my/used-cars/2011-audi-s5-3-0-tfsi-quattro-hatchback/6083873,2995 cc,5,White
https://www.carlist.my/used-cars/2011-audi-r8-4-2-fsi-quattro-coupe/6471133,4163 cc,2,White
https://www.carlist.my/used-cars/2019-volkswagen-polo-1-6-comfortline-hatchback/6690134,1598 cc,5,Grey
https://www.carlist.my/used-cars/2019-volkswagen-vento-1-6-comfort-sedan/6690545,1598 cc,5,Silver
https://www.carlist.my/used-cars/2019-volkswagen-passat-2-0-380-tsi-highline-sedan/6690630,1984 cc,5,Grey
https://www.carlist.my/used-cars/bmw-328i-2-0-luxury-line-under-warranty-smart-tip-top-conditions-f30/6570251,1997 cc,5,Grey
https://www.carlist.my/used-cars/nissan-gtr-nismo-2015-18/6627825,3799 cc,4,White
https://www.carlist.my/used-cars/2013-bmw-328i-2-0-sport-line-sedan/6644891,1997 cc,5,White
https://www.carlist.my/used-cars/2016-mercedes-benz-e250-2-0-edition-e-amg-sedan/6639338,1991 cc,5,Black
https://www.carlist.my/used-cars/2015-mercedes-benz-s400l-3-5-hybrid-sedan-a-warranty-battery-warranty-until-jan-2020-and-extendible-till-2022-negotiable/5130817,3498 cc,5,Black
https://www.carlist.my/used-cars/2012-mercedes-benz-s300l-3-0-sedan/6645046,2996 cc,5,Silver
https://www.carlist.my/used-cars/2008-toyota-estima-3-5-mpv-offer/6457013,3456 cc,7,Black
https://www.carlist.my/used-cars/2015-bmw-320i-2-0-m-sport-bodykit/6659424,1997 cc,5,White
https://www.carlist.my/used-cars/2016-honda-accord-2-0-i-vtec-vti-l-full-bodykit/6590171,1997 cc,5,White
https://www.carlist.my/used-cars/nissan-kc-sd45-2012-1200/6650597,12503 cc,2,Red
https://www.carlist.my/used-cars/2019-mazda-3-2-0-skyactiv-g-high-sedan/6470762,1998 cc,5,Blue
https://www.carlist.my/used-cars/2014-audi-a4-1-8-tfsi-facelift-s-line-full-spec-direct-owner/6598352,1798 cc,5,
https://www.carlist.my/used-cars/2017-volkswagen-passat-2-0-380-tsi-highline-sedan/6651376,1984 cc,5,Brown
https://www.carlist.my/used-cars/1992-toyota-corolla-1-6-seg-sedan/6341195,1587 cc,5,Red
https://www.carlist.my/used-cars/2008-toyota-land-cruiser-4-5-suv/6226151,4461 cc,8,Silver
https://www.carlist.my/used-cars/2011-mercedes-benz-e250-cgi-1-8-avantgarde/6649023,1796 cc,4,Silver
https://www.carlist.my/used-cars/2015-bmw-120i-1-6-m-sport-hatchback/6387275,1598 cc,5,Grey
https://www.carlist.my/used-cars/2013-proton-satria-1-6-neo-r3-executive-hatchback/6638851,1597 cc,5,Yellow
https://www.carlist.my/used-cars/2004-perodua-kelisa-1-0-ez-hatchback/6634735,989 cc,5,Silver
https://www.carlist.my/used-cars/2007-mercedes-benz-cls350-3-5-coupe-japan-full-spec/6636080,3498 cc,4,Black
https://www.carlist.my/used-cars/2004-perodua-kembara-1-3-ez-suv-one-owner-direct-owner-low-mileage-lady-driver-original-paint-very-well-kept-accident-free/6635588,1298 cc,5,Silver
https://www.carlist.my/used-cars/2010-jaguar-xf-3-0-luxury-sedan/4823834,2967 cc,5,Beige
https://www.carlist.my/used-cars/2014-volkswagen-jetta-1-4-tsi-sedan-private-owner-negotiable/6627868,1390 cc,5,White
https://www.carlist.my/used-cars/2018-peugeot-308-1-6-thp-hatchback/6683858,1598 cc,5,Blue
https://www.carlist.my/used-cars/2015-lexus-nx200t-2-0-premium-suv/6692231,1998 cc,5,White
https://www.carlist.my/used-cars/2018-mercedes-benz-cla200-1-6-night-edition-coupe/6579101,1595 cc,5,Grey
https://www.carlist.my/used-cars/2017-toyota-vios-1-5-gx-sedan/6662210,1496 cc,5,Red
https://www.carlist.my/used-cars/2008-honda-cr-v-2-0-i-vtec-suv/6633573,1997 cc,5,Silver
https://www.carlist.my/used-cars/2017-mercedes-benz-e250-2-0-avantgarde-sedan/6587054,1991 cc,5,White
https://www.carlist.my/used-cars/2010-toyota-vellfire-2-4-z-mpv/6364435,2362 cc,7,Black
https://www.carlist.my/used-cars/2014-lamborghini-huracan-5-2-lp610-4-coupe/6560861,5204 cc,2,Red
https://www.carlist.my/used-cars/2015-land-rover-range-rover-sport-3-0-hse-suv/6649518,2995 cc,5,Grey
https://www.carlist.my/used-cars/2015-bmw-420i-2-0-sport-line-coupe/6649282,1997 cc,4,White
https://www.carlist.my/used-cars/toyota-vellfire-2-4-a-z-platinum-mpv-2power-door-power-boot-reverse-camera/6556206,2362 cc,7,Black
https://www.carlist.my/used-cars/2014-stage2-mercedes-benz-cla45-amg-2-0-4matic-coupe/6631543,1991 cc,5,Green
https://www.carlist.my/used-cars/2014-lamborghini-huracan-5-2-lp610-4-coupe/6560779,5204 cc,2,White
https://www.carlist.my/used-cars/2000-mercedes-benz-e280-2-8-elegance-sedan-well-maintained/6381183,2799 cc,5,Silver
https://www.carlist.my/used-cars/2007-bmw-523i-2-5-sedan/6561500,2497 cc,5,White
https://www.carlist.my/used-cars/2009-toyota-alphard-3-5-g-350g-mpv/6646932,3456 cc,7,White
https://www.carlist.my/used-cars/2010-toyota-vellfire-2-4-z-platinum-mpv/6612205,2362 cc,7,Black
https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-hatchback-selling-below-market-price-selling-fast-selling-cheap-call-now-get-fast/6609869,1298 cc,5,White
https://www.carlist.my/used-cars/2015-honda-city-1-5-e-i-vtec-sedan-high-loan-value-high-trade-in-value-call-now-get-fast/6553542,1497 cc,5,Red
https://www.carlist.my/used-cars/2008-proton-saga-1-3-blm-m-line-sedan-blacklist-can-loan/6376180,1332 cc,5,White
https://www.carlist.my/used-cars/2013-subaru-xv-2-0-premium-suv-car-king-tip-top-condition-high-loan/6376143,1995 cc,5,Blue
https://www.carlist.my/used-cars/2010-kia-forte-1-6-sx-sedan-promotion-mint-condition-high-loan/6376203,1591 cc,5,Red
https://www.carlist.my/used-cars/2004-proton-perdana-2-0-v6-executive-standard-edition-sedan-on-the-road-price-register-2005/6375181,1998 cc,5,Black
https://www.carlist.my/used-cars/2015-mercedes-benz-gla250-2-0-4matic-suv-car-king-under-warranty/6375210,1991 cc,5,Silver
https://www.carlist.my/used-cars/2019-volvo-xc90-2-0-t8-suv-luminous-sand-2020-reg-sisma-auto-certified-pre-owned-complimentary-vsa-5/6620038,1969 cc,7,Gold
https://www.carlist.my/used-cars/2010-true-honda-civic-1-3-i-vtec-a-1-5-hybrid-quality-car-nice-number-1168-promotion/6253418,1339 cc,5,Blue
https://www.carlist.my/used-cars/2013-true-toyota-vios-1-5-a-nice-number-ori-trd-sportivo-facelift/6661591,1497 cc,5,White
https://www.carlist.my/used-cars/2014-honda-city-1-5-e-i-vtec/6659027,1497 cc,5,Grey
https://www.carlist.my/used-cars/2015-honda-city-1-5-e-i-vtec-new-facelift/6652198,1497 cc,5,Silver
https://www.carlist.my/used-cars/2009-toyota-vios-1-5-a/6637119,1497 cc,5,Gold
https://www.carlist.my/used-cars/2014-lexus-es250-2-5-a-premium-selection/6392107,2494 cc,5,Grey
https://www.carlist.my/used-cars/lockdown-offer-2019-bmw-330i-2-0-m-sport-sedan/6427384,1998 cc,5,White
https://www.carlist.my/used-cars/lockdown-offer-2019-mini-countryman-2-0-cooper-s-suv/6643638,1998 cc,5,White
https://www.carlist.my/used-cars/lockdown-offer-2019-bmw-330e-2-0-m-sport-sedan/6288508,1998 cc,5,Orange
https://www.carlist.my/used-cars/lockdown-offer-2019-bmw-330i-2-0-m-sport-sedan/6344341,1998 cc,5,Blue
https://www.carlist.my/used-cars/lockdown-offer-2019-bmw-x1-2-0-sdrive20i-sport-line-suv/6197503,1998 cc,5,Black
https://www.carlist.my/used-cars/lockdown-offer-cbu-unit-2018-bmw-x3-2-0-xdrive30i-luxury-suv/6117975,1998 cc,5,Brown
https://www.carlist.my/used-cars/toyota-vios-1-5-a-2016-full-service-record-1-lady-owner-only-original-paint-tiptop-condition-view-to-confirm/6638216,1496 cc,5,White
https://www.carlist.my/used-cars/honda-city-1-5-i-vtec-a-2017-full-service-record-1-lady-owner-only-original-paint-accident-free-tiptop-condition-view-to-confirm/6652377,1497 cc,5,Silver
https://www.carlist.my/used-cars/honda-cr-v-2-0-i-vtec-facelift-a-2011-previous-careful-owner-original-paint-tiptop-condition-view-to-confirm/6494140,1997 cc,5,Grey
https://www.carlist.my/used-cars/honda-city-1-5-e-i-vtec-a-2015-1-lady-owner-only-original-paint-accident-free-tiptop-condition-view-to-confirm/6594195,1497 cc,5,White
https://www.carlist.my/used-cars/honda-city-1-5-v-i-vtec-a-2015-full-service-record-1-director-owner-only-original-v-spec-tiptop-condition-view-to-confirm/6589888,1497 cc,5,Blue
https://www.carlist.my/used-cars/proton-exora-1-6-bold-cfe-premium-a-2014-1-owner-only-full-service-record-original-leather-seat-tiptop-condition-view-to-confirm/6250975,1561 cc,7,White
https://www.carlist.my/used-cars/nissan-grand-livina-1-6-a-2015-full-service-record-1-owner-only-original-seat-full-set-impul-bodykit-tiptop-condition-like-new-view-to-confirm/6441834,1598 cc,7,Silver
https://www.carlist.my/used-cars/proton-saga-1-3-flx-executive-a-2012-1-owner-only-full-set-bodykit-tiptop-condition-view-to-confirm/6407560,1332 cc,5,Silver
https://www.carlist.my/used-cars/proton-exora-1-6-bold-cfe-premium-a-2013-1-owner-only-original-leather-seat-tiptop-condition-view-to-confirm/6652245,1561 cc,7,White
https://www.carlist.my/used-cars/2015-proton-perdana-2-0-e-sedan-premium-executive-full-high-specs-16-valve-dohc-4-cylinder-inline-wx-5094-x-1-government-senior-owner/6565351,1997 cc,5,Grey
https://www.carlist.my/used-cars/2015-proton-perdana-2-0-e-sedan-premium-executive-full-high-specs-16-valve-dohc-4-cylinder-inline-wx-7607-x-1-government-senior-owner/6565418,1997 cc,5,Grey
https://www.carlist.my/used-cars/2015-proton-perdana-2-0-e-sedan-premium-executive-full-high-specs-16-valve-dohc-4-cylinder-inline-wx-5164-x-1-government-senior-owner/6565278,1997 cc,5,Grey
https://www.carlist.my/used-cars/2015-proton-perdana-2-0-e-sedan-premium-executive-full-high-specs-16-valve-dohc-4-cylinder-inline-wx-795-x-1-government-senior-owner/6565310,1997 cc,5,Grey
https://www.carlist.my/used-cars/2015-proton-perdana-2-0-e-sedan-premium-executive-full-high-specs-16-valve-dohc-4-cylinder-inline-wx-8470-x-1-government-senior-owner/6565382,1997 cc,5,Grey
https://www.carlist.my/used-cars/2014-proton-perdana-2-0-e-sedan-premium-executive-full-high-specs-16-valve-dohc-4-cylinder-inline-wx-3314-x-1-government-senior-owner/6347729,1997 cc,5,Black
https://www.carlist.my/used-cars/2005-true-mercedes-benz-e240-2-6-w211-avantgarde-local-raya-puasa-promotion/6107552,2597 cc,5,Silver
https://www.carlist.my/used-cars/2006-toyota-vios-1-5-e-sedan/6448812,1496 cc,5,Silver
https://www.carlist.my/used-cars/2015-nissan-almera-1-5-vl-sedan/6674154,1498 cc,5,
https://www.carlist.my/used-cars/2014-honda-city-1-5-e-i-vtec-sedan/6652921,1497 cc,5,White
https://www.carlist.my/used-cars/2011-porsche-911-3-8-turbo-s-pdk-local-car/6699642,3800 cc,4,Silver
https://www.carlist.my/used-cars/2013-honda-cr-z-1-5-hybrid-i-vtec-a-direct-owner/5467190,1496 cc,4,Red
https://www.carlist.my/used-cars/2017-mercedes-benz-c350-e-2-0-avantgarde-sedan/6698168,1991 cc,5,Black
https://www.carlist.my/used-cars/2015-bmw-320i-2-0-sport-line-a/6471986,1997 cc,5,White
https://www.carlist.my/used-cars/toyota-camry-2-4-v-a-1-aunty-owner-all-keep-well-ori-cond/6487407,2362 cc,5,White
https://www.carlist.my/used-cars/2013-proton-saga-1-3-a-flx-executive-ful-service-rec-proton/6601333,1332 cc,5,Gold
https://www.carlist.my/used-cars/2009-toyota-vios-1-5-a-4-disc-brake-selling-cheap/6337413,1497 cc,5,White
https://www.carlist.my/used-cars/2014-toyota-vios-1-5j-a-trd-full-bodykit-high-loan/6642589,1497 cc,5,White
https://www.carlist.my/used-cars/tak-tipu-tahun-2010-honda-city-1-5-e-at-paddle-shift-full-bodykits-tiptop-condition/6499641,1497 cc,5,Grey
https://www.carlist.my/used-cars/tak-tipu-tahun-2008-suzuki-swift-1-5-at-tiptop-condition/6631279,1490 cc,5,Black
https://www.carlist.my/used-cars/tak-tipu-tahun-2017-proton-saga-1-3-standard-cvt-at-low-mileage-35k-km-tiptop-condition/6650200,1332 cc,5,Grey
https://www.carlist.my/used-cars/tak-tipu-tahun-2012-proton-exora-1-6-bold-cfe-premium-a-leather-seat-full-bodykit-7-seaters-tip-top-condition/6331570,1561 cc,7,Bronze
https://www.carlist.my/used-cars/tak-tipu-tahun-2012-honda-stream-1-8-i-vtec-rsz-facelift-at-sunroof-paddle-shift-bodykits-tip-top-condition/6633976,1799 cc,7,Black
https://www.carlist.my/used-cars/tak-tipu-tahun-2011-bmw-523i-ckd-2-5-at-recorded-service-full-leather-msport-bodykit-tip-top-condition/6480363,2497 cc,5,Black
https://www.carlist.my/used-cars/tak-tipu-tahun-2014-honda-accord-2-0-vti-l-at-leather-seats-power-seat-tip-top-condition/6646999,1997 cc,5,Silver
https://www.carlist.my/used-cars/tak-tipu-tahun-2010-toyota-camry-2-0-g-facelift-at-full-leather-full-bodykit-tip-top-condition/6460397,1998 cc,5,Silver
https://www.carlist.my/used-cars/tak-tipu-tahun-2014-bmw-528i-m-sports-2-0-facelift-at-no-1111-digital-meter-full-leather-full-service-record-tip-top-condition/6583698,1997 cc,5,White
https://www.carlist.my/used-cars/2013-toyota-vellfire-2-4-z-g-facelift-a-2-pilot-2-digit-80-cold-box-360-cam-full-leather-4-pw-seat-pw-boot-2-pw-door-2-sunroof/6651719,3456 cc,7,White
https://www.carlist.my/used-cars/tak-tipu-tahun-2009-toyota-vellfire-2-4-z-platinum-selection-a-2-power-door-power-boot-sunroof-moonroof-tip-top-condition/6608572,2362 cc,7,White
https://www.carlist.my/used-cars/tak-tipu-tahun-2015-honda-city-1-5-s-at-full-service-record-full-modulo-bodykit-tiptop-condition/6645820,1497 cc,5,White
https://www.carlist.my/used-cars/tak-tipu-tahun-2015-toyota-harrier-2-0-premium-advance-package-a-power-boot-360-camera-jbl-audio-full-leather-tip-top-condition/6630300,1986 cc,5,White
https://www.carlist.my/used-cars/2015-nissan-serena-2-0-s-hybrid-high-way-star-new-face-lift-android-player-1-housewife-owner/6651482,1997 cc,8,Grey
https://www.carlist.my/used-cars/mercedes-benz-malaysia-e250-facelift-2-0-turbo-7speed-full-service/6644585,1991 cc,5,Blue
https://www.carlist.my/used-cars/2015-toyota-estima-3-5g-spec-2015-import-malaysia-accidents-free-95-condition-engine-gear-box-original-full-leather-seats-moon-roof/6675585,2362 cc,7,Silver
https://www.carlist.my/used-cars/2013-toyota-avanza-1-5-g-mpv-best-below-50k-family-mpv-7-seater-one-owner-accident-free-good-engine-gearbox-4-new-tyre/6668812,1495 cc,7,Silver
https://www.carlist.my/used-cars/2009-toyota-avanza-1-5-e-mpv-clearance-promo-blacklist-can-loan-promo-free-4-new-tyres-eco-family-mpv-best-for-pasar-malam-van/6633908,1495 cc,7,Silver
https://www.carlist.my/used-cars/2015-honda-city-1-5-e-i-vtec-sedan-rm-5-month-accident-free-one-owner-95-like-new-good-engine-and-gearbox-reverse-camera-push-start/6697074,1497 cc,5,Red
https://www.carlist.my/used-cars/2016-perodua-alza-1-5-advance-mpv-accident-free-original-7-leather-seat-one-owner-original-paint-11inch-touch-screen-android-player/6670780,1495 cc,7,Blue
https://www.carlist.my/used-cars/2009-toyota-avanza-1-5-e-mpv-best-family-mpv-for-rm20k-blacklist-can-loan-promo-free-4-new-tyres-best-for-pasar-malam-van/6654360,1495 cc,7,Silver
https://www.carlist.my/used-cars/2012-toyota-hilux-2-5-g-vnt-pickup-truck-no-accident-original-paint-no-off-road-use-very-good-condition-engine-and-gearbox-one-owner/6669673,2494 cc,5,White
https://www.carlist.my/used-cars/nice-number-plate-tip-top-condition-2016-toyota-vios-1-5-j-sedan/6425763,1497 cc,5,White
https://www.carlist.my/used-cars/2016-perodua-alza-1-5-advance-mpv-accident-free-original-7-leather-seat-one-owner-original-paint-11inch-touch-screen-android-player/6692739,1495 cc,7,Blue
https://www.carlist.my/used-cars/2009-honda-stream-1-8-rsz-mpv-import-baru-from-honda-malaysia-come-with-nice-number-plate-95-good-condition-on-engine-gear-box/6677936,1799 cc,7,White
https://www.carlist.my/used-cars/2014-mitsubishi-asx-2-0-suv-accident-free-push-start-multifunction-steering-auto-side-mirror-mivec-mti-systems-sunroof-reverse-camera/6682292,1998 cc,5,White
https://www.carlist.my/used-cars/2010-toyota-corolla-altis-1-8-g-sedan-accident-free-one-owner-power-seat-dual-climate-fuel-save-vvti-engine-actual-condition-mileage/6698580,1794 cc,5,Silver
https://www.carlist.my/used-cars/2015-toyota-estima-3-5g-spec-2015-import-malaysia-accidents-free-95-condition-engine-gear-box-original-full-leather-seats-moon-roof/6699162,2362 cc,7,Silver
https://www.carlist.my/used-cars/2014-mitsubishi-asx-2-0-suv-one-owner-original-paint-push-start-keyless-entry-sunroof-reverse-camera-multifunction-steering/6621618,1998 cc,5,White
https://www.carlist.my/used-cars/2015-toyota-vios-1-5-trd-sportivo-sedan-original-trd-original-leather-seat-eagle-eye-led-headlamp-total-cost-owner-upgraded-rm-10-000/6695920,1497 cc,5,Red
https://www.carlist.my/used-cars/genuine-year-make-nice-condition-2015-honda-city-1-5-e-i-vtec-sedan/6425773,1497 cc,5,Red
https://www.carlist.my/used-cars/2015-toyota-estima-3-5g-spec-2015-import-malaysia-accidents-free-95-condition-engine-gear-box-original-full-leather-seats-moon-roof/6692773,2362 cc,7,Silver
https://www.carlist.my/used-cars/original-trd-bodykit-low-downpayment-2017-toyota-vios-1-5-j-sedan/6425750,1496 cc,5,Red
