make,id,model,year,mileage_kms,transmission,price,engine_capacity,seat_capacity,colour,power_hp,peak_torque_nm,fuel_tanks_litres,dimension
Honda,6435985,CR-V,2007,92500,Automatic,32800.0,1998,5,Grey,212.0,190.0,58.0,14071.3335
Toyota,6201210,Hilux,2006,92500,Automatic,33800.0,2494,5,Black,102.0,260.0,76.0,17453.69425
Toyota,6002141,Vios,2008,87500,Automatic,24800.0,1497,5,Blue,109.0,141.0,42.0,10672.6
Toyota,6523628,Vios,2007,97500,Automatic,20800.0,1496,5,Silver,109.0,142.0,45.0,10422.512625
Proton,6565335,Saga,2009,32500,Automatic,9800.0,1332,5,Black,95.0,120.0,40.0,10741.94352
Audi,6502634,Q5,2010,72500,Automatic,58800.0,1984,5,Black,211.0,350.0,75.0,14385.26556
Perodua,6602413,Myvi,2010,62500,Manual,11800.0,1298,5,Black,87.0,116.0,40.0,9677.8125
Volkswagen,6628053,Passat,2013,62500,Automatic,43800.0,1798,5,Blue,160.0,250.0,70.0,12758.9826
BMW,6692362,530i,2019,12500,Automatic,310800.0,1998,5,White,252.0,350.0,68.0,13637.042591999998
Perodua,6635694,Alza,2011,62500,Automatic,23800.0,1495,7,White,103.0,136.0,42.0,11546.5095
Toyota,6597749,Vios,2008,116000,Automatic,30800.0,1497,5,Silver,109.0,141.0,42.0,10672.6
Suzuki,6659767,Swift,2009,67500,Automatic,23800.0,1490,5,Silver,101.0,133.0,43.0,9429.2705
Honda,6624884,City,2016,52500,Automatic,62800.0,1497,5,White,120.0,145.0,40.0,11115.6066
Land Rover,6659770,Range Rover Evoque,2014,32500,Automatic,155800.0,1999,5,Red,241.0,340.0,68.0,14023.762875
Toyota,6559748,Corolla Altis,2015,67500,Automatic,75800.0,1798,5,White,139.0,173.0,55.0,11979.4752
Perodua,6272313,Axia,2017,12500,Automatic,26500.0,998,5,Blue,68.0,91.0,33.0,8904.168
Proton,6576833,Saga,2015,87500,Manual,15000.0,1332,5,White,95.0,120.0,40.0,10924.3008
BMW,6692283,X1,2016,52500,Automatic,138800.0,1998,5,Silver,192.0,280.0,51.0,13030.471428
Honda,5673675,Jazz,2012,77500,Automatic,38800.0,1339,5,Silver,88.0,121.0,40.0,10081.0125
BMW,6599928,520i,2017,162500,Automatic,158800.0,1997,5,Black,184.0,270.0,70.0,13343.70324
Volkswagen,6464683,Passat,2013,112500,Automatic,39800.0,1798,5,Gold,160.0,250.0,70.0,12758.9826
Perodua,6599978,Myvi,2016,37500,Automatic,29800.0,1298,5,Purple,91.0,117.0,40.0,9658.91475
Toyota,6599960,Corolla Altis,2013,82500,Automatic,39800.0,1598,5,White,122.0,154.0,55.0,11705.936000000002
Mazda,6535274,3,2011,92500,Automatic,31800.0,1598,5,Black,105.0,145.0,55.0,11583.5265
Nissan,6464753,Navara,2013,92500,Automatic,43800.0,2488,5,Silver,144.0,356.0,80.0,17222.39
Nissan,5966431,Grand Livina,2014,77500,Automatic,43800.0,1798,7,Silver,126.0,174.0,52.0,12122.955
Toyota,5773914,Vios,2014,87500,Automatic,49800.0,1497,5,Silver,109.0,141.0,42.0,11058.075
Nissan,6467267,Grand Livina,2010,87500,Automatic,32800.0,1798,7,Grey,126.0,174.0,52.0,11876.982
Mercedes-Benz,6464613,CLA200,2016,17500,Automatic,138800.0,1595,5,Purple,156.0,250.0,50.0,11781.79432
Honda,5737782,City,2011,87500,Automatic,33800.0,1497,5,Grey,120.0,145.0,42.0,10950.80175
Perodua,6467291,Myvi,2014,62500,Automatic,28800.0,1298,5,Purple,91.0,117.0,40.0,9492.24825
Nissan,6599911,X-Trail,2013,87500,Automatic,31800.0,2488,5,Black,179.0,245.0,60.0,13333.25125
Toyota,6535252,Camry,2010,87500,Automatic,52800.0,2362,5,Black,167.0,224.0,70.0,12908.805
Toyota,6599878,Vellfire,2012,67500,Automatic,125800.0,3456,7,White,280.0,344.0,65.0,17077.96
Volkswagen,6464709,Polo,2010,87500,Automatic,26800.0,1197,5,White,105.0,175.0,45.0,9762.563479999999
Honda,6014334,HR-V,2016,77500,Automatic,68800.0,1799,5,Black,143.0,172.0,50.0,12212.39364
Toyota,6627149,Vellfire,2013,52500,Automatic,135800.0,2362,7,Black,170.0,224.0,65.0,17008.04
Mazda,6246014,2,2011,82500,Automatic,22800.0,1498,5,Silver,103.0,135.0,42.0,9825.43362
Volvo,6553715,S60,2019,2500,Automatic,275888.0,1969,5,Silver,324.0,640.0,60.0,12604.03335
Volvo,6553708,S60,2019,2500,Automatic,275888.0,1969,5,Silver,324.0,640.0,60.0,12604.03335
BMW,6686938,X3,2018,22500,Automatic,220800.0,1998,5,Brown,252.0,350.0,65.0,14921.139728
Mercedes-Benz,6435085,C250 CGI,2010,65880,Automatic,59999.0,1796,5,Black,204.0,310.0,66.0,11732.81139
Honda,6498579,Accord,2013,137500,Automatic,71800.0,1997,5,Silver,156.0,189.0,70.0,13470.80625
Hyundai,5859162,Elantra,2014,102500,Automatic,39800.0,1591,5,White,131.0,157.0,55.0,11618.88375
Perodua,6689476,Bezza,2017,21000,Automatic,36000.0,1329,5,Silver,95.0,121.0,36.0,10151.73
Toyota,6689471,Vios,2014,107500,Automatic,45000.0,1497,5,Silver,109.0,141.0,42.0,11058.075
Nissan,6689467,Grand Livina,2015,45000,Automatic,55000.0,1798,7,Brown,126.0,174.0,52.0,12122.955
Proton,6624209,Saga,2014,32500,Manual,18799.0,1332,5,Gold,95.0,120.0,40.0,10924.3008
Perodua,6638797,Myvi,2016,47500,Automatic,31799.0,1298,5,Yellow,91.0,117.0,40.0,9658.91475
Perodua,6689488,Myvi,2019,6000,Automatic,49000.0,1496,5,Unknown,103.0,136.0,36.0,10238.104875
Mazda,6653017,CX-5,2017,62500,Automatic,124888.0,2488,5,White,194.0,257.0,56.0,14064.96
Nissan,6658981,Almera,2014,72500,Automatic,32799.0,1498,5,Black,102.0,139.0,41.0,11325.56625
BMW,6160822,118i,2015,77500,Automatic,87888.0,1499,5,Red,136.0,220.0,52.0,11002.5864
Toyota,6547391,Vios,2015,87500,Automatic,55600.0,1497,5,Grey,109.0,141.0,42.0,11058.075
Toyota,6488794,Vios,2011,72500,Automatic,28600.0,1497,5,Grey,109.0,141.0,42.0,10672.6
Nissan,6546397,Murano,2005,147500,Automatic,28600.0,2488,5,Gold,163.0,245.0,82.0,15110.406
BMW,5901413,520i,2012,152500,Automatic,96600.0,1997,5,White,184.0,270.0,55.0,13340.17296
Nissan,6342483,Frontier,2012,152500,Manual,37000.0,2488,5,Silver,133.0,304.0,75.0,15899.765
Toyota,6266845,Avanza,2007,167500,Automatic,27000.0,1495,7,Black,109.0,141.0,45.0,11417.858999999999
Daihatsu,6550679,Charade,1995,55000,Manual,13800.0,993,5,White,52.0,76.0,45.0,8511.804
Audi,6588859,A6,2013,107500,Automatic,77800.0,1984,5,Silver,213.0,350.0,73.0,13401.58305
Perodua,6536089,Myvi,2012,92500,Automatic,22800.0,1298,5,Black,91.0,117.0,40.0,9492.24825
Proton,6307149,Persona,2009,100000,Automatic,11800.0,1597,5,Silver,111.0,148.0,55.0,11105.42235
Nissan,6603889,Grand Livina,2013,93000,Automatic,42800.0,1798,7,Black,126.0,174.0,52.0,11876.982
Toyota,6644081,Vellfire,2016,32500,Automatic,233800.0,2493,7,White,182.0,235.0,55.0,17163.93
Mercedes-Benz,6643405,C200,2017,38000,Automatic,178800.0,1991,5,Black,186.0,300.0,66.0,12230.55372
BMW,6673593,530i,2017,66500,Automatic,255800.0,1998,5,White,252.0,350.0,68.0,13637.042591999998
BMW,6680177,X1,2019,4000,Automatic,195800.0,1998,5,White,192.0,280.0,51.0,13030.471428
Honda,6687909,Accord,2013,110000,Automatic,95000.0,2354,5,White,181.0,222.0,70.0,13457.199375
Mercedes-Benz,6654998,C300,2019,2500,Automatic,273888.0,1991,4,Black,258.0,370.0,55.0,12230.55372
BMW,6688538,530e,2019,2000,Automatic,275800.0,1998,5,Black,184.0,290.0,46.0,13673.924384
Honda,6546959,Civic,2007,152500,Automatic,35600.0,1998,5,Grey,155.0,188.0,50.0,11401.075
BMW,6636284,523i,2011,62500,Automatic,86500.0,2497,5,Grey,204.0,250.0,70.0,13340.17296
Toyota,6314126,Vios,2008,97500,Automatic,26300.0,1497,5,Silver,109.0,141.0,42.0,10672.6
Honda,6643667,City,2003,152500,Automatic,15990.0,1497,5,Silver,90.0,131.0,42.0,10816.5915
Perodua,5968358,Myvi,2014,42500,Automatic,34800.0,1495,5,White,103.0,136.0,40.0,9710.904375
Volvo,6002630,V90,2017,27500,Automatic,229800.0,1969,5,Silver,254.0,350.0,55.0,13680.2474
Mercedes-Benz,6603113,E200,2018,12500,Automatic,332800.0,1991,4,Blue,184.0,300.0,66.0,12836.1948
Toyota,6053022,Harrier,2016,77500,Automatic,149800.0,1986,5,White,151.0,193.0,55.0,14637.428
Hyundai,6135798,Tucson,2011,197500,Automatic,33600.0,1998,5,Black,166.0,197.0,55.0,13283.361
BMW,6472182,528i,2014,112500,Automatic,163800.0,1997,5,Black,245.0,350.0,70.0,13343.70324
Toyota,6365387,Estima,2005,132500,Automatic,39300.0,2994,7,Grey,220.0,304.0,70.0,15112.791000000001
Honda,6472178,HR-V,2015,137500,Automatic,69300.0,1799,5,Silver,143.0,172.0,50.0,12212.39364
Toyota,6472175,Vios,2012,122500,Automatic,43300.0,1497,5,White,109.0,141.0,42.0,10672.6
Honda,6688434,Civic,2010,137500,Automatic,43800.0,1799,5,White,140.0,174.0,50.0,11433.6495
Mazda,6688349,CX-5,2012,87500,Automatic,65800.0,1998,5,White,155.0,200.0,56.0,13996.604
Nissan,6688279,Grand Livina,2011,97500,Automatic,33800.0,1798,7,White,126.0,174.0,52.0,11876.982
Perodua,6688225,Myvi,2007,162500,Manual,11800.0,1298,5,Black,87.0,116.0,40.0,9600.39
Proton,6688220,Saga,2019,7500,Automatic,30800.0,1332,5,Red,95.0,120.0,40.0,10906.752969
Perodua,6670906,Myvi,2013,52500,Automatic,21900.0,1298,5,White,91.0,117.0,40.0,9492.24825
Mercedes-Benz,6317192,GLC200,2018,2500,Automatic,255888.0,1991,5,Silver,186.0,300.0,66.0,14422.937759999999
Mercedes-Benz,6529599,GLC200,2019,3000,Automatic,283888.0,1991,5,White,186.0,300.0,66.0,14422.937759999999
Mercedes-Benz,6655145,E200 CGI,2012,153000,Automatic,98000.0,1796,5,Grey,184.0,270.0,80.0,13276.175112
Mercedes-Benz,6692099,S400L,2016,45000,Automatic,249888.0,3498,5,Grey,306.0,370.0,70.0,14903.382384
Honda,6443943,City,2006,112500,Automatic,16800.0,1497,5,Black,110.0,143.0,42.0,11017.3635
Proton,6556063,Saga,2012,97500,Automatic,15800.0,1332,5,Gold,95.0,120.0,40.0,10924.3008
Honda,6447849,City,2013,132500,Automatic,36800.0,1497,5,Black,120.0,145.0,42.0,11000.63475
Proton,6587964,Saga,2013,72500,Automatic,16800.0,1332,5,Gold,95.0,120.0,40.0,10924.3008
Toyota,6639110,Hilux,2008,142500,Manual,40800.0,2494,5,Silver,102.0,260.0,76.0,17453.69425
Toyota,6602048,Hilux,2018,12500,Manual,79800.0,2393,5,White,150.0,400.0,80.0,17945.17725
Proton,6646553,Persona,2010,107500,Automatic,14000.0,1597,5,Black,111.0,148.0,55.0,11105.42235
Proton,5975188,Preve,2014,62500,Automatic,22400.0,1561,5,Yellow,140.0,205.0,50.0,12365.428152
Honda,6388247,HR-V,2015,77500,Automatic,77800.0,1799,5,Unknown,143.0,172.0,50.0,12212.39364
Proton,5566912,Preve,2014,57500,Automatic,22300.0,1561,5,White,140.0,205.0,50.0,12365.428152
Perodua,5998426,Alza,2010,97500,Automatic,23500.0,1495,7,Purple,103.0,136.0,42.0,11546.5095
Proton,5496202,Inspira,2011,97500,Manual,20500.0,1798,5,Red,140.0,177.0,59.0,11984.368
BMW,5523246,520i,2012,82500,Automatic,95000.0,1997,5,White,184.0,270.0,55.0,13340.17296
Perodua,6018584,Alza,2014,77500,Automatic,30800.0,1495,7,White,103.0,136.0,42.0,11724.993
Hyundai,5810504,Elantra,2014,82500,Automatic,36800.0,1591,5,Brown,131.0,157.0,55.0,11618.88375
Toyota,6279038,Hilux,2016,72500,Automatic,79800.0,2494,5,Silver,144.0,343.0,76.0,17856.385
Nissan,6281926,Almera,2014,67500,Automatic,26800.0,1498,5,White,102.0,139.0,41.0,11325.56625
Toyota,6184523,Corolla Altis,2010,97500,Automatic,33500.0,1798,5,Silver,140.0,173.0,55.0,11705.936000000002
Honda,5810459,Jazz,2014,47500,Automatic,44800.0,1497,5,Black,120.0,146.0,42.0,10081.0125
Nissan,6435641,Serena,2013,77500,Automatic,62800.0,1998,7,White,131.0,172.0,60.0,13982.055
Mercedes-Benz,6289199,C350 e,2017,57500,Automatic,169800.0,1991,5,White,211.0,350.0,55.0,12230.55372
BMW,6430038,X6,2009,102500,Automatic,75000.0,2979,4,White,306.0,400.0,85.0,16344.14379
Audi,6661578,A7,2011,22500,Automatic,138999.0,2995,5,Black,299.0,440.0,65.0,13483.977780000001
Honda,6691677,HR-V,2016,67500,Automatic,71000.0,1799,5,Black,143.0,172.0,50.0,12212.39364
Mercedes-Benz,6691806,ML350,2007,97500,Automatic,48900.0,3498,5,Black,272.0,350.0,108.0,16579.2627
BMW,6498778,320i,2010,102500,Automatic,42800.0,1995,5,Silver,150.0,200.0,63.0,11698.847167
Mercedes-Benz,6057164,E230,2009,97500,Automatic,53800.0,2496,5,Silver,204.0,245.0,80.0,12842.793348000001
BMW,6568635,320i,2013,77500,Automatic,80800.0,1997,5,Silver,184.0,270.0,60.0,11966.537456
Honda,5956859,City,2016,47500,Automatic,49800.0,1497,5,White,120.0,145.0,40.0,11115.6066
Perodua,6617881,Myvi,2014,62500,Automatic,32800.0,1495,5,White,103.0,136.0,40.0,9479.386125
Mercedes-Benz,5919998,C230,2009,107500,Automatic,49800.0,2496,5,White,204.0,245.0,66.0,11708.48628
Toyota,6617845,Vios,2011,82500,Automatic,32800.0,1497,5,Purple,109.0,141.0,42.0,10672.6
Proton,6561519,Preve,2014,52500,Automatic,22800.0,1561,5,Silver,140.0,205.0,50.0,12365.428152
Proton,6567132,Preve,2014,52500,Automatic,22800.0,1561,5,Black,140.0,205.0,50.0,12365.428152
Toyota,6585390,Hilux,2015,77500,Automatic,71800.0,2494,5,Silver,144.0,343.0,76.0,17856.385
Toyota,6580573,Estima,2012,87500,Automatic,99800.0,2362,7,White,170.0,223.0,65.0,15061.095
Honda,6629107,Accord,2005,122500,Automatic,19800.0,2354,5,Grey,160.0,218.0,65.0,12790.323
Honda,6547221,Accord,2013,67500,Automatic,53800.0,1997,5,Grey,156.0,189.0,70.0,13470.80625
Proton,6567044,Preve,2014,57500,Automatic,22800.0,1561,5,Silver,140.0,205.0,50.0,12365.428152
Proton,6561238,Preve,2013,62500,Automatic,22800.0,1561,5,Silver,140.0,205.0,50.0,12365.428152
Proton,6567435,Preve,2014,57500,Automatic,22800.0,1561,5,Silver,140.0,205.0,50.0,12365.428152
Nissan,6617795,X-Trail,2015,62500,Automatic,67800.0,2488,7,Green,171.0,233.0,60.0,14482.832
Toyota,6593913,Vellfire,2013,77500,Automatic,115000.0,2362,7,White,170.0,224.0,65.0,17008.04
Perodua,6594965,Myvi,2008,137500,Automatic,17800.0,1298,5,White,87.0,116.0,40.0,9600.39
Toyota,6690075,Corolla Altis,2003,297500,Automatic,18888.0,1794,5,Silver,136.0,171.0,55.0,11431.002
Toyota,6539481,Alphard,2007,102500,Automatic,58800.0,2994,7,Black,220.0,304.0,70.0,16718.4
Nissan,6539493,X-Trail,2015,72500,Automatic,66800.0,1997,7,Bronze,144.0,200.0,60.0,14482.832
Nissan,6635050,Navara,2016,72500,Automatic,73800.0,2488,5,Black,190.0,450.0,80.0,17888.02
Ford,6635064,Ranger,2017,42500,Automatic,76800.0,2198,5,White,160.0,385.0,80.0,18101.5758
Toyota,6281878,Camry,2013,82500,Automatic,65800.0,1998,5,Silver,148.0,190.0,70.0,12944.26875
Proton,6539617,Saga,2014,62500,Automatic,13800.0,1332,5,White,95.0,120.0,40.0,10924.3008
Perodua,6519448,Bezza,2016,125000,Automatic,31000.0,1329,5,Blue,95.0,121.0,36.0,10151.73
Mercedes-Benz,6654090,C200 CGI,2011,62500,Automatic,59800.0,1796,5,Green,184.0,270.0,66.0,13389.988140000001
Mazda,6653027,8,2014,62500,Automatic,69800.0,2260,8,Grey,163.0,203.0,68.0,15149.835
Toyota,6638321,Caldina,2005,122500,Automatic,32800.0,1998,5,Blue,260.0,323.0,60.0,11339.493
Volvo,6595282,V40,2015,52500,Automatic,73800.0,1984,5,Gold,213.0,300.0,62.0,11329.157781999998
Toyota,6638403,Hiace,2014,52500,Manual,71800.0,2694,10,White,151.0,241.0,70.0,7084.52025
Mazda,6590521,BT-50,2014,52500,Automatic,47800.0,2198,5,Grey,150.0,375.0,80.0,18073.88025
Audi,6538623,TT,2009,67500,Automatic,55800.0,1984,4,Red,200.0,280.0,55.0,10404.824352
Volkswagen,6590814,Polo,2015,47500,Automatic,25800.0,1598,5,Silver,105.0,153.0,55.0,10919.377856000001
Mazda,6315419,BT-50,2015,42500,Manual,36800.0,2500,5,White,166.0,225.0,80.0,16625.45235
Suzuki,6312883,Swift,2009,72500,Automatic,22800.0,1490,5,Bronze,101.0,133.0,43.0,9429.2705
Volkswagen,6053186,Beetle,2010,82500,Automatic,43800.0,1984,4,White,116.0,172.0,55.0,10539.394712000001
Daihatsu,6365532,Gran Max,2012,62500,Manual,37800.0,1495,3,White,97.0,134.0,43.0,14718.375
Volkswagen,6154726,Cross Touran,2012,82500,Automatic,35800.0,1390,7,Brown,140.0,220.0,60.0,13355.973890000001
Honda,6262203,CR-Z,2014,57500,Automatic,56800.0,1496,4,Red,135.0,172.0,40.0,9891.2475
Lexus,6135837,IS250,2007,102500,Automatic,41800.0,2499,5,Black,208.0,252.0,65.0,11734.875
Honda,6238963,Odyssey,2004,132500,Automatic,23800.0,2354,7,Black,160.0,218.0,65.0,13294.35
Kia,6468271,Cerato,2014,57500,Automatic,39800.0,1999,5,Red,160.0,194.0,50.0,11728.776000000002
Peugeot,6400164,208,2015,42500,Automatic,29800.0,1598,5,Silver,122.0,160.0,50.0,10059.280279999999
Audi,6490100,A5,2009,72500,Automatic,58800.0,1798,4,Red,170.0,250.0,65.0,11767.100687999999
Subaru,6524124,Legacy,2006,82500,Automatic,45800.0,1994,5,Black,245.0,310.0,64.0,11500.39125
Hyundai,6457742,Tucson,2011,62500,Automatic,35800.0,2359,5,White,177.0,227.0,55.0,13283.361
BMW,6558860,523i,2011,147500,Automatic,70800.0,2996,5,White,204.0,270.0,70.0,13340.17296
Honda,6645892,Civic,2009,62500,Automatic,42800.0,1998,5,Blue,155.0,188.0,50.0,11175.0625
Honda,6638491,Civic,2011,57500,Automatic,47800.0,1799,5,Red,140.0,174.0,50.0,11433.6495
Proton,6546702,Preve,2015,32500,Automatic,29800.0,1561,5,Grey,140.0,205.0,50.0,12365.428152
Perodua,6590752,Alza,2012,72500,Automatic,29800.0,1495,7,Silver,103.0,136.0,42.0,11546.5095
Mercedes-Benz,6416836,C300,2011,62500,Automatic,59800.0,2996,5,Silver,231.0,300.0,66.0,13471.478076
Toyota,6151189,Harrier,2006,117500,Automatic,41800.0,2362,5,Black,160.0,221.0,75.0,14661.108
Honda,5698458,Accord,2011,77500,Automatic,48800.0,1997,5,White,156.0,189.0,70.0,13457.199375
BMW,6474611,645Ci,2006,72500,Automatic,53800.0,4398,4,Black,333.0,450.0,70.0,12276.1303
Honda,6498355,City,2016,32500,Automatic,53800.0,1497,5,Grey,120.0,145.0,40.0,11115.6066
Toyota,6456867,Hilux,2012,77500,Automatic,55800.0,2494,5,Silver,102.0,260.0,76.0,17856.385
Mercedes-Benz,6322658,E200 CGI,2012,52500,Automatic,80800.0,1796,5,White,184.0,270.0,80.0,13276.175112
Mazda,6638369,BT-50,2015,52500,Automatic,52800.0,2198,5,Grey,150.0,375.0,80.0,18073.88025
Toyota,6402567,Estima,2009,82500,Automatic,68800.0,2362,7,Black,170.0,223.0,65.0,15061.095
BMW,6532841,X4,2016,52500,Automatic,213800.0,1997,5,Silver,245.0,350.0,67.0,14268.709224
Toyota,6590583,Estima,2008,82500,Automatic,60800.0,2362,7,White,170.0,220.0,65.0,15104.25
BMW,6464382,320i,2015,62500,Automatic,109800.0,1997,5,White,184.0,270.0,60.0,11966.537456
Mercedes-Benz,6527087,S300L,2012,62500,Automatic,96800.0,2996,5,Silver,314.0,300.0,90.0,14363.588303999999
BMW,6590879,320i,2012,82500,Automatic,49800.0,1995,5,White,150.0,200.0,63.0,11698.847167
Toyota,6590427,Hilux,2012,52500,Manual,49800.0,2494,5,Grey,102.0,260.0,76.0,17856.385
Toyota,6559253,Vios,2014,52500,Automatic,47800.0,1497,5,Black,109.0,141.0,42.0,11058.075
Volvo,6645852,V60,2013,77500,Automatic,52800.0,1596,5,Bronze,179.0,240.0,67.0,12808.73048
Subaru,5726944,Forester,2013,62500,Automatic,49800.0,1994,5,Black,150.0,196.0,60.0,13798.56
BMW,6257043,530i,2009,77500,Automatic,53800.0,2996,5,Black,272.0,315.0,70.0,13118.761448000001
Toyota,5699835,Vellfire,2008,82500,Automatic,79800.0,3456,7,Purple,280.0,344.0,65.0,17077.96
Lexus,6029579,ES250,2015,62500,Automatic,123800.0,2494,5,White,184.0,235.0,65.0,12931.1
Honda,6591097,Civic,2012,62500,Automatic,49800.0,1799,5,Grey,140.0,174.0,50.0,11433.6495
Isuzu,6645924,D-Max,2017,22500,Automatic,71800.0,2499,5,Black,136.0,320.0,76.0,17678.4165
Honda,6645814,Jazz,2014,52500,Automatic,37800.0,1339,5,Silver,88.0,121.0,40.0,10081.0125
BMW,6650847,323i,2010,82500,Automatic,41800.0,2497,5,Black,193.0,230.0,63.0,11698.847167
Mercedes-Benz,6650647,C200K,2009,72500,Automatic,46800.0,1796,5,White,184.0,250.0,66.0,11708.48628
Honda,6597055,City,2016,32500,Automatic,51800.0,1497,5,White,120.0,145.0,40.0,11115.6066
Kia,6374502,Forte,2012,77500,Automatic,23800.0,1591,5,White,124.0,156.0,52.0,11739.495
Honda,6455316,Civic,2011,72500,Automatic,46800.0,1799,5,White,140.0,174.0,50.0,11433.6495
Honda,6455395,City,2009,82500,Automatic,20800.0,1497,5,White,120.0,145.0,42.0,10950.80175
Mitsubishi,6436054,Triton,2015,37500,Automatic,58800.0,2477,5,Black,136.0,314.0,75.0,16965.18
Proton,6420423,Preve,2015,37500,Automatic,29800.0,1561,5,Red,140.0,205.0,50.0,12365.428152
Honda,6590480,Civic,2009,82500,Automatic,37800.0,1799,5,Blue,140.0,174.0,50.0,11433.6495
Toyota,6428267,Vios,2009,67500,Automatic,25800.0,1497,5,White,109.0,141.0,42.0,10672.6
Toyota,6428957,Hilux,2011,62500,Automatic,51800.0,2494,5,Silver,102.0,260.0,76.0,17453.69425
Proton,6442332,Persona,2013,77500,Automatic,18800.0,1597,5,Silver,111.0,148.0,50.0,11105.42235
Volkswagen,6558769,Passat,2015,42500,Automatic,44800.0,1798,5,White,160.0,250.0,70.0,12758.9826
Volkswagen,6558809,Passat,2011,77500,Automatic,41800.0,1984,5,Black,200.0,280.0,70.0,12614.339465000001
Proton,6559174,Exora,2011,72500,Automatic,20800.0,1597,7,Silver,126.0,150.0,55.0,14047.015248
Toyota,6361069,Vios,2009,92500,Automatic,26800.0,1497,5,Black,109.0,141.0,42.0,10672.6
Honda,6238917,Civic,2010,92500,Automatic,44800.0,1799,5,White,140.0,174.0,50.0,11433.6495
Toyota,6399846,Hilux,2013,57500,Automatic,56800.0,2982,5,Red,163.0,343.0,76.0,17856.385
Mazda,6420393,3,2011,72500,Automatic,33800.0,1999,5,Grey,147.0,182.0,55.0,11583.5265
Proton,6546654,Exora,2013,52500,Automatic,27800.0,1561,7,Bronze,140.0,205.0,55.0,14047.015248
Volkswagen,6658641,Polo,2014,52500,Automatic,23800.0,1598,5,Red,105.0,153.0,55.0,10919.377856000001
Perodua,6658813,Viva,2011,62500,Automatic,16800.0,989,5,Grey,61.0,90.0,36.0,8067.88125
Perodua,6638285,Alza,2019,32500,Automatic,48800.0,1495,7,Maroon,103.0,136.0,42.0,11587.698
Mercedes-Benz,6648489,C200,2019,2500,Automatic,220000.0,1497,5,Unknown,184.0,280.0,66.0,12230.55372
Mercedes-Benz,6648488,C200,2019,2500,Automatic,220000.0,1497,5,Unknown,184.0,280.0,66.0,12230.55372
Mercedes-Benz,5640937,B180,2011,92500,Automatic,43800.0,1699,5,Silver,116.0,155.0,55.0,10623.759069
Perodua,6548858,Alza,2010,152500,Automatic,21300.0,1495,7,White,103.0,136.0,42.0,11546.5095
Perodua,6572503,Myvi,2016,67500,Automatic,29800.0,1298,5,White,91.0,117.0,40.0,9658.91475
Land Rover,6660939,Range Rover Evoque,2014,70000,Automatic,159800.0,1999,5,Gold,241.0,340.0,68.0,14023.762875
Toyota,6639401,Innova,2018,17500,Automatic,102800.0,1998,7,Red,139.0,183.0,55.0,15553.76475
Volkswagen,6689584,Polo,2014,62500,Automatic,30800.0,1598,5,Brown,105.0,153.0,45.0,9702.46562
Toyota,6689526,Vios,2010,112500,Automatic,31800.0,1497,5,Silver,109.0,141.0,42.0,10672.6
Toyota,6689545,Estima,2010,82500,Automatic,92800.0,2362,7,White,170.0,223.0,65.0,15061.095
Peugeot,6638055,3008,2015,92500,Automatic,44500.0,1598,5,White,165.0,240.0,55.0,13142.329695
BMW,6429236,X5,2016,97500,Automatic,220000.0,1997,5,White,245.0,350.0,85.0,16684.497816
Honda,6076084,City,2013,82500,Automatic,38888.0,1497,5,Black,120.0,145.0,42.0,11000.63475
BMW,6424442,528i,2013,97500,Automatic,118800.0,1997,5,Grey,245.0,350.0,70.0,13343.70324
Mazda,6598434,CX-5,2015,52500,Automatic,78800.0,2488,5,Grey,185.0,250.0,56.0,13996.604
Nissan,6690774,Almera,2013,87500,Automatic,30800.0,1498,5,White,102.0,139.0,41.0,11325.56625
Honda,6690815,City,2006,152500,Automatic,18800.0,1497,5,Gold,90.0,131.0,42.0,11017.3635
Toyota,6690802,Corolla Altis,2009,102500,Automatic,33800.0,1794,5,Silver,132.0,170.0,55.0,11705.936000000002
Proton,6690767,Saga,2012,87500,Automatic,15800.0,1332,5,Green,95.0,120.0,40.0,10924.3008
Toyota,6690788,Vios,2013,92500,Automatic,42800.0,1497,5,Silver,109.0,141.0,42.0,10672.6
Toyota,6452673,Vios,2006,157500,Automatic,17800.0,1496,5,Black,109.0,142.0,45.0,10422.512625
Proton,6610583,Saga,2011,152500,Automatic,13000.0,1332,5,Silver,95.0,120.0,40.0,10924.3008
Kia,6652862,Forte,2010,112500,Automatic,20500.0,1591,5,White,124.0,156.0,52.0,11739.495
